artist_id,Name,Type,Popularity,Genres,Followers
7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,artist,56,"opm, pinoy rock",1379172
3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,artist,35,opm,86873
3PDFGpPl4ienSn5Vwisfrh,Flow G,artist,67,"pinoy hip hop, pinoy r&b, tagalog rap",1226955
3XEHRbR9NMWfNzQ6TQMS9M,Caleb Santos,artist,45,"acoustic opm, opm",40622
24fEOzlKhgSNLIcy9NdmwH,James Reid,artist,49,"deep neofolk, opm, pinoy r&b",334277
4slXciON4jYY6mqE9LjSFx,Bandang Lapis,artist,54,"opm, p-pop",481675
0lslA51eKXwTUY0TSX9Emy,Marion Aunor,artist,35,opm,34709
0L6Gwm0JDrgIQJfjarWSUR,Edwin McCain,artist,51,"neo mellow, pop rock",312989
0SG7a26LiFGt8E0olaIOpx,Acapellago,artist,4,,2827
1EUmQM6xgUQLUkJVcvSdey,Orange & Lemons,artist,57,opm,1098059
09Xydf4dlkr29dH99DmsvQ,Janine,artist,52,"opm, pinoy singer-songwriter",434201
5EUahD2aecNM2phblhyVFi,Bamboo,artist,0,,7149
1ySGjTzzgiL3khDY9awOGU,Andrea Babierra,artist,16,opm,1860
0DnjaQqb436AH1idffI6CQ,Yeng Constantino,artist,50,opm,2740127
7HXBbxW6YwU8lvgBew2p2A,Matt Johnson,artist,50,acoustic cover,39802
1uuV1avDy9Eup5gYHXVG05,Amber Leigh Irish,artist,47,acoustic cover,27962
43CiK1548VVp2DT95joswS,Billy Crawford,artist,33,"opm, pinoy r&b",16751
6sEgMZsruguWlnwVdiz4IX,Midnight Meetings,artist,17,pinoy indie,17289
5HIZU0JzM0AgfItVOm4E08,This Band,artist,49,"opm, p-pop",1842486
3wbCeEPAW6po7J46netxMT,Up Dharma Down,artist,57,opm,1017691
2OYCiru0FZMaAXWn6eL7MA,VVS Collective,artist,35,"pinoy hip hop, pinoy trap, tagalog rap",30787
7ygtjsCTrCQZAYYPOne9uE,Erik Santos,artist,47,opm,710156
0AuZVHIr5WSEBbBLZwWwWc,Charice,artist,44,,179387
6Ww3OMFzCaO33ulKh1LBFN,Hale,artist,57,"opm, pinoy reggae",962467
1UvsiRB2EarPibq6XRl9Sv,Pricetagg,artist,46,"pinoy hip hop, pinoy trap, tagalog rap",163045
52gTrzyF0DyfkFl1DQz9Oq,Music Hero,artist,45,"opm, p-pop",113433
5BAyYwbv8OSfqeXMjPgWX6,Toni Gonzaga,artist,45,"opm, papuri",789084
4iSU0hKfGnU2nscL5dLi9p,Claudia,artist,24,pinoy r&b,25442
0t7vWPRBcVv4xBEHPZHSWA,Sitti,artist,45,,80515
7DW4ijH3n36QN0RlC0n649,Angeline Quinto,artist,51,opm,628759
3JDG63cSaK3xgDnB2H55Xp,Audrey Mika,artist,48,modern indie pop,165188
19POcrtA9EM2Bvlgf19VPu,Brian Pepito,artist,35,"bisaya rap, vispop",2165
7LVPSD4kabI5LiXIVPI8tn,Jona,artist,40,opm,126178
6ZdzYE3CEgY0Umgi3Dsgv8,Michael Dutchi Libranda,artist,40,opm,261895
060TqET6tyyfAQLXDyIDD8,Raf Davis,artist,43,"pinoy hip hop, pinoy trap",67528
5R4HkjoZdxW3ZoVGC0e0qD,Julian Sean,artist,35,opm,36976
0jarApAsbmiCkYhz0590mE,Freestyle,artist,55,opm,291249
4HPuFCMUiNcV4f3ew0flbZ,Alisson Shore,artist,52,"opm, pinoy r&b",316883
2JEIN1g27pZdm3hKB9EwE5,Mark Carpio,artist,50,opm,175785
4qzcg58jZdJ9ujEI6Cs3Ad,Krissy,artist,27,opm,14972
7tKpXx21KVUOR6vvDs6xtg,I Belong to the Zoo,artist,53,opm,2444857
6iWghHqk07KYuZWB21Ff4i,Jem Macatuno,artist,40,pinoy singer-songwriter,18829
39rKElzF7q6K4O2flycSEc,Chlara,artist,43,,48709
2EGJbNf0Hva2C2N6hvhMXD,Soulstice,artist,33,"pinoy hip hop, tagalog rap",70282
3z0IVhtuFvt9VYUZGT98PU,Jay R,artist,42,opm,166653
62Jfwxon19ZOT9eSL6bvtY,Sweater Beats,artist,37,"gauze pop, vapor twitch",43002
3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,artist,56,opm,1671113
0YrWkiT8pKvEu71t5Yllj7,Arvey,artist,34,"pinoy hip hop, tagalog rap",42425
0ZVAv3drBuIRSc88ATH6UK,DJ Noiz,artist,49,"dubsteppe, nz hip hop, pacific islands pop",106094
3rXT3DX9OeNMfH8Thivxrk,Tres Hermanas,artist,35,acoustic opm,14640
3r3Rkuc4jmZHXgchgaXwnv,Suzi,artist,42,,9867
3ID2V4b0oGSEbwPENAsdbG,Gagong Rapper,artist,0,,3438
6kyw9sh7ryjy1GQdPYH3Yd,Juan Caoile,artist,37,"pinoy hip hop, tagalog rap",71427
2XMxHczWkSzDDFhiC3zt8k,Marié Digby,artist,35,lilith,75660
65kpH75MFCBJhLy7qvVl6A,Aegis,artist,43,"classic opm, opm",233267
7vjoSmk5jVvRXNiKIDMox1,Alisah Bonaobra,artist,21,,4003
70ljCILl0aVXitf3K39YvT,Join The Club,artist,46,"opm, pinoy rock",336536
3r0NbTTxtCBUyxcIR4prXr,Jr Crown,artist,46,"pinoy hip hop, tagalog rap",125823
4KOFxteqSAveWCElBVijTy,Joshua Garcia,artist,15,opm,34845
4mrrcDjpjUq27YEGwlisgs,Gracenote,artist,39,"opm, pinoy rock",41518
74cb3MG0x0BOnYNW1uXYnM,Hillsong UNITED,artist,68,"ccm, christian music, world worship, worship",3806165
2aiQfmxcWSx7RrqSVbhiFX,Maria Aragon,artist,14,,955
3Q2ya2vGeOhQ9CaF9wWNP6,Shane Filan,artist,51,irish pop,169393
3nZa8vRD64ueq3d0JNYTsl,6cyclemind,artist,50,opm,1267295
4NagmapOfJiPOxJ9vQsrsf,Mikkel S. Eriksen,artist,15,,249
7Dhd8nNMvFdye1R3Y8wE6C,Lil Vinceyy,artist,31,"pinoy hip hop, tagalog rap",11790
2JI8ViuZDBybY6Xd9ujUrb,Reese Lansangan,artist,41,"opm, pinoy indie",173005
6jtan6NPL80JFme8IkFiy7,Janice Javier,artist,20,,2621
7F9FobwEoTXZRdi1MAUFjX,Alex Gonzaga,artist,22,opm,60118
2GqX0GnrKdi6Z2X2OReYOK,Piolo Pascual,artist,38,opm,230911
1d8sE3eKAsuUHShVmIwK6d,Psychedelic Boyz,artist,27,"pinoy alternative rap, pinoy hip hop, pinoy trap, tagalog rap",51354
2kZThDGZcHl4klYYFk0v8n,Moonstar88,artist,51,opm,1019143
3RpJ6OyOnaXRFRXSirgQa6,Jericho Rosales,artist,42,opm,112025
6gbGGM0E8Q1hE511psqxL0,Ray J,artist,51,pop rap,718184
7uDdl5V5AETSFY7K3muu22,Arthur Nery,artist,65,"cdo indie, opm, p-pop",3734635
2C9n4tQgNLhHPhSCmdsQnk,David Archuleta,artist,51,"idol, lds youth, post-teen pop",537237
36cIRruPdUPW82OmPWVUQ7,Michael Bars,artist,22,,3350
24CgJHK6T7C5OmUbiLLMjJ,Luh Kel,artist,55,"pop r&b, st louis rap",1067425
4RUeoFWpDZ3IxGR7LYPoYN,Angelina Cruz,artist,23,"acoustic opm, opm",49348
76BiSFOr2qBMR7TtLxOG5o,Gian Magdangal,artist,28,,1010
3KovZIDNYgQY8chiNZo2ZF,Just Hush,artist,55,"opm, pinoy r&b, pinoy trap",455252
4zrB9WV6Z0iKKnGb1Pj0P2,AJ Rafael,artist,49,viral pop,159249
65XA3lk0aG9XejO8y37jjD,the bird and the bee,artist,43,la indie,175524
4w9rFB4pUAUO3OloDQ6wn7,Jamie Rivera,artist,41,"classic opm, opm, papuri, pinoy praise",136642
7bT6URJrhJleZUfkrysELD,Armi Millare,artist,27,"pinoy indie, pinoy singer-songwriter",13509
3xbpJdoJDLAfYn3ZeLlukg,Bosx1ne,artist,53,"pinoy hip hop, pinoy r&b, tagalog rap",153060
1DZGAZcaTA32eLJELEsjXY,Kiana V,artist,39,pinoy indie,49462
2UeuiDT17tm6ljs9D4bSMX,Agsunta,artist,46,"opm, pinoy rock",765713
1x9aBTOQP8VjLBgKVm81K6,Nef Medina,artist,21,opm,1080
042sjIstxjQz7xhDkEayIE,Lavaado,artist,20,,9910
7aD2Ni3fUu66gklUFlvJi5,Kyle Juliano,artist,41,opm,235532
5oWOx0BBDSMoFB8JDrjQre,Katharine McPhee,artist,48,"idol, post-teen pop",200701
1IFBgp2dkXquUYSNEY6hK7,Soulthrll,artist,45,"bisaya rap, cdo indie, pinoy hip hop, pinoy trap",22422
3f0X043zSojego7Qn4Yi6U,Ace Banzuelo,artist,51,"opm, p-pop, pinoy r&b",372087
5ENj57ble0bsG2s6C0vVkc,Alessandra De Rossi,artist,28,,2010
4QvYFzlTFZFg2904xx8gOu,Ariel Rivera,artist,46,"classic opm, opm",364686
105Paee9vmV5rfLSG652e1,Ewan McGregor,artist,51,"hollywood, movie tunes",38541
62WbvkXqQGvXQvw74GU3kQ,Morissette,artist,49,opm,1115425
021sXp6RH5MQCCp2hmal6q,Jom,artist,40,pinoy r&b,50708
7vwlQ7XElRyPMJQGUXBz4O,Tatak Pinoy All-Stars,artist,25,,10621
2M4mQMnLHQQXsFsRmTTqsR,Jana Garcia,artist,18,pinoy singer-songwriter,1069
1vcXQE9gZOF9PCAtdtT51L,Geo Ong,artist,39,"opm, pinoy alternative rap, pinoy hip hop, tagalog rap",499571
6MXu7TWZnmykwkXiRJeUMh,Imago,artist,45,"opm, pinoy rock",926019
69ug07KFFRhcCZ7iZ1Mn1i,Bailey May,artist,29,opm,60172
4U78sK2D3zASSB6oSR38GQ,Christian Bautista,artist,49,opm,480346
0Wi2fADbhwXlPUWxBmzo99,Szpaku,artist,65,polish hip hop,748230
1yq2JzsqbzFbJ1B7wGOXLc,Young Igi,artist,62,"polish hip hop, polish trap",709772
52XMlxvCIzmiNkzSqEw3Uv,O.S.T.R.,artist,51,polish hip hop,419376
0tdKRrbItnLj40yUFi23jx,Daria Zawiałow,artist,60,"polish indie, polish pop",428398
462yq5vpZnO172v3nK9ibv,Paluch,artist,57,"polish hip hop, polish trap, rap motywacja",965917
3gGbSXSwHWmrUBIG9IUAau,Zbigniew Preisner,artist,42,polish contemporary classical,73181
7ipF6efgwi4IXIGUWDVN4d,Zakopower,artist,38,"koledy, polish pop",18136
4z93wkjfGntA0XFqnv4wj7,Pezet,artist,57,polish hip hop,363740
1U1eSs7M2ENf09cDx4lavK,Krzysztof Zalewski,artist,51,"polish alternative rock, polish pop",219576
6QfFTZJHFSe9Xyes6DkAli,ReTo,artist,64,"polish hip hop, polish trap",942524
0TMvoNR0AIJV138mHY6jdE,sanah,artist,66,"polish pop, polish viral pop",2146780
2NVyuRuK9U4Ed8k77Ub9UZ,LASERY,artist,13,,1254
2ufQfSFDFXfMS7MEMzdGZE,Białas,artist,66,"polish hip hop, polish trap",590704
7Mvdqqb9zWNEcQkOSZRaI0,Męskie Granie Orkiestra 2018,artist,41,polish pop,219457
42D00VQsIgAb68LZK0zWYS,L.B. One,artist,40,,9875
2v295z585SM68pluEKXKSM,Kayah,artist,46,polish pop,69962
4D22jVMhvZgzvt8Hh9AcKY,Brodka,artist,51,"crank wave, polish indie, polish pop",215587
0LX2VNf5w4iOHW1yyIqb74,Bedoes 2115,artist,66,"polish hip hop, polish trap",1475048
2IHoZ3RrDJIikMRsYgHjhy,Kizo,artist,66,"polish hip hop, polish trap",1017955
2GzZAv52VCMdVli7QzkteT,Kaz Bałagane,artist,58,"polish hip hop, polish trap",206141
6DMuRVdgTNmZCYRlekKWvO,Łona I Webber,artist,44,"polish alternative rap, polish hip hop, polish old school hip hop",84193
0cAdpyxUGlQllkZJnbjn7E,Katarzyna Cerekwicka,artist,1,koledy,342
31KykqmaPRWmV8PMHgWdE3,chillwagon,artist,49,"polish hip hop, polish trap",470839
1oxn6cQ37twQ7yGnlE3ETd,Oki,artist,64,polish hip hop,614593
3sW41aChSc5bBow0Folc1S,Sarius,artist,51,polish hip hop,330171
5Kuxl5ZenCl9fYzmtin6ot,Sokół,artist,56,polish hip hop,273386
1e8GEl48ktvfDpruMKB6Oe,Las Ketchup,artist,52,,43876
7rRsXnU1mpJwuBNMwH0Tsn,Dj Decks,artist,46,polish hip hop,59237
0AEQNlJAZeghMaFyIYfrQG,SB Maffija,artist,67,polish hip hop,673220
16SY7vICMlc8XGaTPocEa3,Jane's Party,artist,23,canadian folk,6159
0ZXDvZqBzwZLsHRXhuTbpR,Cleo,artist,43,polish pop,256321
50wArJjbdo7FeuWakLqRp2,Masno,artist,36,polish hip hop,146468
11ohMXkA2KIq5F1DoWH2jj,KęKę,artist,49,polish hip hop,469436
1fxbULcd6ryMNc1usHoP0R,Quebonafide,artist,62,polish hip hop,1296794
1Kjs5u8GQf6zCFdTj6SI9E,Malik Montana,artist,64,"polish drill, polish hip hop, polish trap",1022200
6EB8VE9f7Ut6NOgviN6gDW,Dawid Podsiadło,artist,65,"polish pop, talent show",1930313
03KLzHVK6la8dVop1iVI5x,Natalia Przybysz,artist,44,"poezja spiewana, polish alternative, polish pop",89564
4WNxiqxAHcXWK9jWdevCIn,Zbigniew Wodecki,artist,47,classic polish pop,147705
53l3yjX8ITilPIlCRsVKEB,Kwiat Jabłoni,artist,54,polish alternative,303630
0Cm90jv892OeEegB3ELmvN,Eldzhey,artist,54,"russian hip hop, russian pop",593328
2EJzUdaDAwfqcjpQcRAYdQ,Bitamina,artist,41,"polish alternative, polish indie",143971
71tiWMKZ5wpl6E0BdwVQza,Blacha 2115,artist,58,"polish hip hop, polish trap",430071
0kh9Gvy9lGZsq84x7I37DC,Beteo,artist,59,"polish hip hop, polish trap",195280
20akE7sZUTpZSC78lPhqvt,Cypis,artist,53,"polish viral pop, polish viral rap",250345
7v49oVVUhvIQG5EK0jkcF7,PRO8L3M,artist,61,polish hip hop,535976
1gvmVN1i1F9MCzRW2ycCYN,Pokahontaz,artist,34,polish hip hop,80909
5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,artist,35,polish hip hop,57617
4nPxrGG7k7aEKmNLsfX4cd,White 2115,artist,70,"polish hip hop, polish trap",1117635
4zvO09rVUIVTeALhs6xLoB,Otsochodzi,artist,61,"polish hip hop, polish trap",507136
2JPfhjtR4ZrfpcFgEszZmg,Dj.Frodo,artist,39,"polish hip hop, polish trap",43601
0QR764k0D36npmTMWx5bft,Żabson,artist,62,"polish hip hop, polish trap",1024559
3U5Oag04Yl2WnvPULOlsMD,Kukon,artist,68,"polish hip hop, polish trap",404673
070tdNOiP3pIsGlqNfVkG3,Bonus RPK,artist,44,"polish hip hop, rap motywacja",148826
7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,artist,66,"polish hip hop, polish trap",1368831
0WDJa0qnagyOnMaiD26wht,Kubi Producent,artist,65,"polish hip hop, polish trap",200942
36rjKqx3uW0369RwfIbGj2,Marcin Maciejczak,artist,29,polish pop,26517
2f0ffZ1gPxazVKo0TossWj,Natalia Nykiel,artist,38,polish pop,108434
2cPIQ8eVSqSKGjBQXgi3WH,Organek,artist,44,polish alternative rock,222874
6p327XNsoaC4SLVmyZVN43,BORCREW,artist,27,polish hip hop,52819
2L5NIiBRiidSecXHHTB1Hm,Szczyl,artist,49,"polish alternative rap, polish hip hop",55697
1S9WnjiTrLaqPCJ8gWSWWq,Nocny Kochanek,artist,44,"polish metal, polish punk",89736
1ZAGaCgMaOtt2yOUm1Qq6x,KARAŚ/ROGUCKI,artist,41,polish alternative,26329
1KJvuZHmkpnrjIyTLhhwpb,Solar,artist,58,polish hip hop,131681
1FdfWn1DrRwWDtRK8faYKY,Zeamsone,artist,63,"polish hip hop, polish trap",278456
5AmZdY72O0NVE0XxWdMfxv,Wac Toja,artist,55,"polish hip hop, polish trap",313182
1nEmAvnOKMBYCziZQNb5B4,The Dumplings,artist,39,"polish alternative, polish indie",158161
5CkZIA3WpaEFxp0wSjMzRI,Young Multi,artist,54,"polish hip hop, polish trap",537558
3M8sLWbS13j8JgYEUowidq,Fresh N Dope,artist,20,,2717
0hwjSlN7w3WWQY3mLdogAC,Dawid Kwiatkowski,artist,52,polish pop,301892
38iqZSGa2pvToKrMISU8g1,TEDE,artist,49,polish hip hop,99531
0lKCO7SCRiTCS4ZEU6l1zx,Sarsa,artist,43,polish pop,202572
7yJOSAtymjiyUQHfesn847,Niza,artist,0,polish trap,219
6o7xoNMeAUgi1SVl9rHYNk,Kortez,artist,49,polish pop,482692
3Mnrb43jb3hiASpyCvaZpy,Qry,artist,58,"polish hip hop, polish trap",213076
4Oy0tTQfhCKKaBPkQJhZHK,Małpa,artist,42,"polish alternative rap, polish hip hop",120576
3mkFxndIYT1SyZg9hGcFkN,Lao Che,artist,41,"polish alternative rock, polish reggae",112420
5GwdnlZaSwKpHmjcAijATP,Smolasty,artist,59,"polish hip hop, polish pop, polish trap",611356
1IYFJPQcbXYjgkyebYs1w6,Maryla Rodowicz,artist,39,"classic polish pop, polish pop, sung poetry",93001
7JFi4ROpWvJU9ZMmHn8Yp5,Mikromusic,artist,37,polish alternative,94882
1silJqJQfrrZNFvWWjAyhh,Tymek,artist,57,polish hip hop,869702
1CEONobXawu0XPgPhgTD5a,Dwa Sławy,artist,53,polish hip hop,80287
5vgHNLPDrYD3hztA8yKoxP,TACONAFIDE,artist,53,"polish hip hop, polish trap",742462
67VM1TW9hWE9hlVYcmioaH,C-BooL,artist,45,"klubowe, polish pop",126025
2aDaFARm4U9hf5DI9Fhbnh,schafter,artist,57,"polish hip hop, polish trap",186238
154o9Wi0JpSDbYQPMtmpd5,Wiatr,artist,41,"polish hip hop, polish trap",42201
7uWyXPJ04ihdQdYGGw3xVV,Guzior,artist,59,polish hip hop,439053
4MiKufcWLuX6KDLzqhUgQD,Maanam,artist,50,"polish post-punk, polish rock",303102
43yekIowVCHkR6TGGg9gSp,Jan-Rapowanie,artist,59,polish hip hop,425395
0MIG6gMcQTSvFbKvUwK0id,Mata,artist,67,"polish hip hop, polish trap",1806470
6DWZVRG0oSRupjGtslkIej,"Andrzej Krzywy, Jacek Skubikowski & Paweł Kukiz",artist,0,koledy,23
0mGMdkeDynbGXSVd0PY8Oq,Shellerini,artist,42,polish hip hop,61966
7008bv4QLo6eziuxszbjqO,Ania Dąbrowska,artist,46,polish pop,239641
7mC8Nb2rN3hM0v0bpxaMzL,Kartky,artist,48,polish hip hop,301792
1E9CdVh2AXiQSm7aYg1mPP,Eis,artist,26,polish alternative rap,5105
6VZ4TYC0JxFAnk1z5lGQcq,Dr. SWAG,artist,46,disco polo,63597
5F4kzxLTvnEhhxRhvUHW6o,Sitek,artist,38,polish hip hop,133823
6R2e6FSXY9vhgOulV08FO3,BOKKA,artist,36,"polish electronica, polish indie",45409
16UXmC2zY5ECiptfegWxFQ,Perfect,artist,51,"polish pop, polish rock",531697
0VpXPTuw4wRvor9ZZq1hbB,BARANOVSKI,artist,42,polish pop,123993
7sYIwdHZoqVUh6i58SJrmx,GOLEC UORKIESTRA,artist,41,polish pop,63289
0YYxsW13yGiA2e80fu4VIA,Fisz Emade Tworzywo,artist,40,polish alternative,112442
0awWNjR5qmSZsQVFAo2NsR,2K,artist,48,polish hip hop,55500
7J0bNA0LwyFpnuHjFGuOhX,Ronnie Ferrari,artist,47,polish hip hop,349640
1fiyogaNfcSaFxUTXle0FI,Billy Hayes,artist,5,,43
7bWQky6Wkz42NkvC6wX9G1,Ewa Farna & Bartosz Budziewski,artist,0,koledy,28
2fyLjdAfNDXGANys1KoAzo,Łąki Łan,artist,35,polish alternative,48179
4Q3xLVaD2uBZGVxmCYuSkt,Kabe,artist,61,"polish drill, polish hip hop, polish trap",269682
2OVLyI3dZjmbV6jUNenhEt,Popkiller Młode Wilki,artist,36,"polish hip hop, polish trap",29567
3gm9b6AeMf2eGQTLashkDt,Deemz,artist,58,"polish hip hop, polish trap",141269
7FwxJtVorL07N6kbqmkPr6,PlanBe,artist,50,"polish hip hop, polish trap",249202
6cAstWrYVb1BxHyRQJJskF,be vis,artist,43,"polish hip hop, polish trap",95656
3txlfIcKCNrKk5bJw1er3R,Kali,artist,54,"polish hip hop, rap uliczny",546632
1MZ1TtfmzMHEYIlynXsr1a,Gedz,artist,48,"polish hip hop, polish trap",182046
79b4a4Bg30Y0RlO5de5jni,Alberto,artist,58,polish hip hop,153386
0EPzUAW8kwuPedmmVP6n9S,Deys,artist,46,polish hip hop,106747
5GTjrNnnlOPxOgi3JAW2Eq,Mela Koteluk,artist,39,"poezja spiewana, polish alternative",81097
7rPv4DjafGL4EBCatx4t8U,Skaldowie,artist,37,classic polish pop,37224
1ga5PpNASlqWvEPJZW3r7N,Rafał Brzozowski,artist,28,polish pop,32608
239ZMGLR6ErpOvp8gbczx6,Trebunie-Tutki,artist,20,"goralski, polish folk",2738
7ChbI909duz2evHDqsYsSa,Grubson,artist,47,"polish hip hop, polish reggae",134598
0GykMtlKoc68Hj2jwZLXul,Nosowska,artist,47,"polish alternative, polish pop",111420
496pM4hEOqlmH2QwgZeaCv,Szymi Szyms,artist,47,"polish drill, polish hip hop, polish trap",47972
24cTYBReDA1m4YNnmVlmzb,Last Blush,artist,5,,630
0CEw36eWG0dYKCXOX8eUoO,Agnieszka Chylińska,artist,48,polish pop,128345
43CscN9BMaLKwgyP8XlSmW,Stanisław Soyka,artist,35,"classic polish pop, poezja spiewana, polish rock",32712
7kaEEK2cQh07aEfEEBd4Hn,Donguralesko,artist,50,polish hip hop,180282
6vIPbNGbwdrg7LSpz4V2QX,Urszula,artist,39,"polish pop, polish rock, polish synthpop",76289
0PkkQfDUJZuR2PcQ6uEV8j,Lady Pank,artist,52,polish rock,571676
0Gk98lHv6LlqbWPwdMiga2,Paweł Domagała,artist,40,polish pop,289423
0MnomJDrX3FmjLCNuTLfz6,SAC1,artist,35,"italian hip hop, italian pop",89957
3PGTwjhnIwu8lr0cH8KFrs,SHANGUY,artist,42,,30304
6e14dV47cVGbpJqh1SNyFX,Edyta Górniak,artist,38,polish pop,72783
6b0zhKR2SEvi6k02qTqT1f,Kobik,artist,33,"polish alternative rap, polish hip hop",45809
0wm6v5GU6VbR1wtsm0YiTV,Słoń,artist,56,polish hip hop,220351
0Y0MpkBrGD02Cx3Mmhfa9I,Obywatel G.C.,artist,39,polish rock,76910
390x0qxDdsMmN20RAwspbf,Molly Kate Kestner,artist,43,"alt z, lds youth",126323
1RzBUUAtHb1qPRk9V8Wv2Z,TACONAFIDE,artist,0,,1
1HX9uYVwH6HHGyE8xSgtUD,Julia Wieniawa,artist,50,polish pop,66190
3eXp28Gf4fOTq0HH1wK2ul,Siles,artist,39,"polish hip hop, polish trap",100298
7E1cYTM1165LXxLhY82iV0,Martyna Jakubowicz,artist,30,"classic polish pop, poezja spiewana, polish blues",11187
7ntlRmHlTFId8K07kOsxTY,Xxanaxx,artist,28,"polish indie, polish synthpop",54326
5QWz0kPELXKHSiINe7mFjX,Mrozu,artist,58,polish pop,187227
5NW2uPFatEKjZQ5gpWD8HO,Filatov & Karas,artist,54,"russian dance, russian edm, russian pop",99334
56VhOZOF6hwqrbNYwkmcsH,Sobel,artist,59,"polish hip hop, polish trap",1149002
3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,artist,39,"polish alternative rap, polish hip hop",65132
3sntDD4Y2K97qvDq3GPqZ5,Myslovitz,artist,51,"polish alternative rock, polish indie, polish indie rock, polish pop, polish rock",236997
5Dhx2Dt5jkQDTORznqwjo0,Enej,artist,48,"polish pop, polish reggae",119020
2RIWb22QZmud0Ik6Ad7dS1,Kuban,artist,58,polish hip hop,197431
1ZqkYyZttThOyOQx22221T,Raz Dwa Trzy,artist,35,"classic polish pop, sung poetry",65570
04O00MEN0lHEKWTwRjb1nS,THRDL!FE,artist,44,uk dance,3929
3a1dEAwuUq0r3u1Np9ILJ1,Olszakumpel,artist,46,polish hip hop,107362
2L14uYIQePr3ZEutb6feZz,T.Love,artist,45,"polish reggae, polish rock",200937
2JN7EU0IQBx2cWaHh23Mfm,Grzegorz Hyży,artist,45,polish pop,119802
32ojq4MJxHtYDXaeb1LIzm,Anna Jantar,artist,37,classic polish pop,76880
1e8yvNz0bQq8RdTC2i9Zwk,Mazowsze,artist,23,polish folk,5219
0244q9rIqAIzBFXKNNRN6O,Ryszard Rynkowski,artist,35,"classic polish pop, polish pop",58326
5GVocz1ZqGVdWJnzGrvlS5,TGD,artist,29,uwielbienie,20800
2CHoIFVvXoxaNRYYEM4XJQ,Fast Life Sharky,artist,32,polish trap,3409
2TyQ1OI79kcdS0CLsNb3Ax,Adi Nowak,artist,48,polish hip hop,127662
10JL3Itycb70lP4ZIA6qjp,Muniek Staszczyk,artist,29,polish alternative rock,7690
4mncDFjVLUa3s025Tct3Ry,Claptone,artist,62,"german house, german techno, progressive house",491598
6BkcAbUkfIBM4XudxieMq8,Dr. Alban,artist,60,"eurodance, europop, hip house",219162
3I2TrNuMnizOVgZzlG8myL,DMN,artist,38,polish trap,8305
47yRnoOUz46ZKr9W3mKn5Z,Lil Toe,artist,48,dark trap,100641
3nauouXmZ571FrS1P7g66Y,G-Girls,artist,22,,2936
3yCRvilOBzRkyxOsOi4tsR,Viki Gabor,artist,38,"polish pop, polish viral pop",179597
0PkPqQe8TU96Z8VVXCrZ71,GAZIROVKA,artist,40,russian dance,52947
0HLMuuBFA7R4boMxVl9QgQ,Lilly Hates Roses,artist,20,polish indie,10974
5RYLofQHxZcrEl9Bl23MCS,MaRina,artist,35,polish viral pop,12756
30n2M66Hu0LvcaRAJDrcxQ,K Koke,artist,42,"grime, london rap, uk hip hop",89479
16TsNPlesuA1R9kPLS6nta,Favst,artist,61,"polish hip hop, polish trap",34879
1fZAAHNWdSM5gqbi9o5iEA,Chivas,artist,62,"polish hip hop, polish trap",246533
6mPZJXtFVaakznkRxdgWtC,Throttle,artist,51,,93894
55dcBrI0GbsQrZOzTGbfQi,Paula & Karol,artist,14,polish indie,4321
0bA2eGPdlKbALCcL7JjWQc,Podulka,artist,0,,213
05QsfDSBLZp5pokFY4XzBg,Rafał Borzozowski & Małgorzata Burdzel,artist,0,koledy,30
3EabPJGZ5Sk8ZSCWWNGvhd,Claysteer,artist,34,,840
2wmdMX0w131ZumU30P5WZH,Artur Rojek,artist,49,polish indie,153846
6A27cda26ajAto55kfbtUH,Jacek Stachursky,artist,41,classic disco polo,30249
5iM4dDbBN6a4OqxKPuxgS6,Major SPZ,artist,46,"polish hip hop, rap uliczny",151185
4ks0U8OPjP7ygU1vdvWb4M,Lipa,artist,36,"jewish pop, polish hip hop",38174
5XGkLMcwitYFdwroktQs7o,Vito Bambino,artist,62,"polish alternative, polish pop",125672
6L8GufpYMea2OnhZrCd2aG,SexMasterka,artist,0,,6789
5jIMSlGidlmS3NmLKio9Wa,Fismoll,artist,32,polish indie,32573
6LwJ1zgqEFyIwXzDD44Qsn,DZIARMA,artist,42,polish hip hop,36502
3B4XG3HanBgkVOybc89Q3T,LemON,artist,43,"polish pop, rusyn folk",51321
104fGzY8pKlvy1U1aonOcE,Kaluch,artist,29,"polish trap, polish viral pop",62350
6DoH7ywD5BcQvjloe9OcIj,Ray LaMontagne,artist,62,"acoustic pop, indie folk, neo mellow, stomp and holler",996114
0gOwRicMmlIZsHeAMXRhFS,Mlodyskiny,artist,32,"polish alternative rap, polish trap",24547
4ftTu2dqHqs1dJohKnCgtw,KARI,artist,10,polish electronica,3538
1QT9ikfzDS8KIZYkfeVKJV,Krzysztof Kiljański,artist,34,"classic polish pop, polish pop",9413
4wJtkZRfieBICxs8onRjy6,Łobuzy,artist,44,classic disco polo,70721
0x4xJCGDyTlKr47RF2WXzu,Trill Pem,artist,52,"polish drill, polish hip hop, polish trap",103616
